F1,F2,F3,Target
14.8,4.898752316,18.59608624,G
-7,-0.844004474,-3.203913765,G
-10.2,-1.686977947,-6.403913765,G
-38,-9.01031,-34.20391377,G
-7.45,-0.962547618,-3.653913765,G
4.01,2.056351134,7.806086235,G
2.68,1.705990284,6.476086235,G
-22.5,-4.927157237,-18.70391377,G
15.7,5.135838605,19.49608624,G
-30.8,-7.113619684,-27.00391377,G
17.6,5.636354105,21.39608624,G
-40.6,-9.695225948,-36.80391377,G
18,5.74172579,21.79608624,G
-28.3,-6.455046658,-24.50391377,G
-45.8,-11.06505784,-42.00391377,G
28.3,8.455046658,32.09608624,G
-9.62,-1.534189005,-5.823913765,G
15.9,5.188524447,19.69608624,G
-3.77,0.006871876,0.026086235,G
32.4,9.535106421,36.19608623,G
15.4,5.056809842,19.19608624,G
0.263,1.069281882,4.059086235,G
2.83,1.745504666,6.626086235,G
24.1,7.348643974,27.89608624,G
27.4,8.217960369,31.19608624,G
-6.93,-0.825564429,-3.133913765,G
14.4,4.793380632,18.19608624,G
4.43,2.166991403,8.226086235,G
44.2,12.64357111,47.99608624,G
-35.1,-8.24636529,-31.30391377,G
-45.6,-11.012372,-41.80391377,G
-2.9,0.236055289,0.896086235,G
-6.33,-0.667506903,-2.533913765,G
19.9,6.24224129,23.69608624,G
-15,-2.951438158,-11.20391377,G
23.9,7.295958132,27.69608624,G
-4.81,-0.267094503,-1.013913765,G
-20.4,-4.373955895,-16.60391376,G
-7.73,-1.036307797,-3.933913765,G
4.4,2.159088526,8.196086235,G
13.7,4.608980184,17.49608624,G
11.5,4.029435921,15.29608624,G
5.01,2.319780345,8.806086235,G
-0.668,0.824029287,3.128086235,G
-8.95,-1.357691434,-5.153913765,G
-22.6,-4.953500158,-18.80391377,G
-55.5,-13.62032118,-51.70391377,G
-8.13,-1.141679482,-4.333913765,G
1.2,1.316115053,4.996086235,G
-1.14,0.6996907,2.656086235,G
-14.8,-2.898752316,-11.00391377,G
-9.01,-1.373497187,-5.213913765,G
-15.2,-3.004124,-11.40391376,G
-1.13,0.702324992,2.666086235,G
-1.9,0.4994845,1.896086235,G
-43.8,-10.53819942,-40.00391377,G
11.9,4.134807605,15.69608624,G
18,5.74172579,21.79608624,G
7.11,2.872981687,10.90608624,G
-29.8,-6.850190474,-26.00391377,G
-33.9,-7.930250237,-30.10391376,G
-6.07,-0.599015308,-2.273913765,G
-9.72,-1.560531926,-5.923913765,G
6.63,2.746535666,10.42608624,G
43,12.32745605,46.79608624,G
8.11,3.136410897,11.90608624,G
41.1,11.82694055,44.89608624,G
-18.9,-3.978812079,-15.10391376,G
22.6,6.953500158,26.39608624,G
9.78,3.576337679,13.57608623,G
-69.7,-17.36101597,-65.90391377,G
23.2,7.111557684,26.99608624,G
8.74,3.3023713,12.53608623,G
78.5,21.67919303,82.29608624,G
-5.28,-0.390906232,-1.483913765,G
-10.8,-1.845035474,-7.003913765,G
-46.5,-11.24945829,-42.70391377,G
-48.3,-11.72363087,-44.50391377,G
-3.33,0.122780729,0.466086235,G
6.85,2.804490092,10.64608623,G
-8.9,-1.344519974,-5.103913765,G
-14.4,-2.793380632,-10.60391377,G
-22,-4.795442632,-18.20391377,G
-3.01,0.207078076,0.786086235,G
10.3,3.713320868,14.09608624,G
-7.15,-0.883518855,-3.353913765,G
15.3,5.030466921,19.09608624,G
16.9,5.451953658,20.69608624,G
-46.7,-11.30214413,-42.90391377,G
-46.1,-11.14408661,-42.30391377,G
-9.61,-1.531554713,-5.813913765,G
12.4,4.266522211,16.19608624,G
-2.23,0.412552861,1.566086235,G
-28.4,-6.481389579,-24.60391376,G
-7.07,-0.862444518,-3.273913765,G
-4.28,-0.127477021,-0.483913765,G
-21.8,-4.74275679,-18.00391377,G
-2.13,0.438895782,1.666086235,G
-10.1,-1.660635026,-6.303913765,G
-0.411,0.891730594,3.385086235,G
-21.5,-4.663728026,-17.70391377,G
29.8,8.850190474,33.59608624,G
-24.4,-5.427672737,-20.60391376,G
5.61,2.477837871,9.406086235,G
-24.1,-5.348643974,-20.30391377,G
-31.1,-7.192648448,-27.30391377,G
-43,-10.32745605,-39.20391377,G
11.5,4.029435921,15.29608624,G
-31.4,-7.271677211,-27.60391376,G
-28.7,-6.560418342,-24.90391377,G
0.39,1.102737392,4.186086235,G
-3.97,-0.045813966,-0.173913765,G
28.1,8.402360816,31.89608624,G
-40.6,-9.695225948,-36.80391377,G
-32.4,-7.535106421,-28.60391376,G
5.32,2.4014434,9.116086235,G
13.4,4.529951421,17.19608624,G
57.5,16.14717961,61.29608624,G
-24,-5.322301053,-20.20391377,G
-25,-5.585730263,-21.20391377,G
-10.6,-1.792349632,-6.803913765,G
46.9,13.35482997,50.69608623,G
13.4,4.529951421,17.19608624,G
-32.5,-7.561449342,-28.70391377,G
-20.4,-4.373955895,-16.60391376,G
-3.27,0.138586482,0.526086235,G
-29.3,-6.718475869,-25.50391377,G
69.7,19.36101597,73.49608624,G
-30.5,-7.034590921,-26.70391377,G
-0.32,0.915702653,3.476086235,G
4.86,2.280265963,8.656086235,G
20.7,6.452984658,24.49608624,G
-30.2,-6.955562158,-26.40391377,G
-2.8,0.262398211,0.996086235,G
42.5,12.19574145,46.29608624,G
18.9,5.978812079,22.69608624,G
-17.3,-3.557325342,-13.50391377,G
-36.4,-8.588823263,-32.60391377,G
-17.3,-3.557325342,-13.50391377,G
-3.92,-0.032642505,-0.123913765,G
-36.5,-8.615166184,-32.70391377,G
-13.6,-2.582637263,-9.803913765,G
-23.9,-5.295958132,-20.10391376,G
-25.3,-5.664759026,-21.50391377,G
-21.2,-4.584699263,-17.40391377,G
-3.7,0.025311921,0.096086235,G
49.8,14.11877468,53.59608623,G
-6.1,-0.606918184,-2.303913765,G
21.9,6.769099711,25.69608624,G
18.4,5.847097474,22.19608624,G
29.5,8.771161711,33.29608624,G
-22.2,-4.848128474,-18.40391377,G
28.1,8.402360816,31.89608624,G
-9.76,-1.571069095,-5.963913765,G
44.9,12.82797155,48.69608623,G
-38.5,-9.142024606,-34.70391377,G
-17.1,-3.5046395,-13.30391377,G
27.3,8.191617448,31.09608624,G
-19.3,-4.084183763,-15.50391377,G
-13.7,-2.608980184,-9.903913765,G
-5.08,-0.33822039,-1.283913765,G
19.5,6.136869605,23.29608624,G
-14.9,-2.925095237,-11.10391377,G
-39.4,-9.379110895,-35.60391377,G
-0.37,0.902531192,3.426086235,G
21.5,6.663728026,25.29608624,G
46.8,13.32848705,50.59608623,G
1.66,1.437292489,5.456086235,G
-7.93,-1.08899364,-4.133913765,G
1.54,1.405680984,5.336086235,G
-23.6,-5.216929369,-19.80391377,G
-36.7,-8.667852027,-32.90391377,G
36.5,10.61516618,40.29608624,G
-31.7,-7.350705974,-27.90391377,G
35.1,10.24636529,38.89608624,G
5.96,2.570038095,9.756086235,G
-32.6,-7.587792263,-28.80391377,G
22.1,6.821785553,25.89608624,G
-11.2,-1.950407158,-7.403913765,G
-18.7,-3.926126237,-14.90391376,G
-46.3,-11.19677245,-42.50391377,G
-24.4,-5.427672737,-20.60391376,G
-3.34,0.120146437,0.456086235,G
-9.89,-1.605314892,-6.093913765,G
28.6,8.534075421,32.39608624,G
-25.1,-5.612073184,-21.30391377,G
0.419,1.110376839,4.215086235,G
-19.4,-4.110526684,-15.60391376,G
-13.8,-2.635323105,-10.00391377,G
-45.9,-11.09140076,-42.10391377,G
-3.98,-0.048448258,-0.183913765,G
-37.7,-8.931281237,-33.90391377,G
20.5,6.400298816,24.29608624,G
5.36,2.411980568,9.156086235,G
-46.1,-11.14408661,-42.30391377,G
-31,-7.166305527,-27.20391377,G
-44.1,-10.61722818,-40.30391377,G
15.1,4.977781079,18.89608624,G
-8.78,-1.312908468,-4.983913765,G
31,9.166305527,34.79608624,G
7.43,2.957279034,11.22608624,G
49.7,14.09243176,53.49608624,G
-36.9,-8.720537869,-33.10391377,G
23,7.058871842,26.79608624,G
27.2,8.165274526,30.99608624,G
25.4,7.691101948,29.19608624,G
-20.5,-4.400298816,-16.70391377,G
16.5,5.346581974,20.29608624,G
-30.1,-6.929219237,-26.30391377,G
5.91,2.556866634,9.706086235,G
-25.2,-5.638416105,-21.40391377,G
-26.6,-6.007217,-22.80391377,G
-0.617,0.837464177,3.179086235,G
21.4,6.637385105,25.19608624,G
-57.1,-14.04180792,-53.30391377,G
-43,-10.32745605,-39.20391377,G
-33.1,-7.719506869,-29.30391377,G
24.8,7.533044421,28.59608624,G
12.2,4.213836368,15.99608624,G
-12.4,-2.266522211,-8.603913765,G
8.47,3.231245413,12.26608624,G
-32.1,-7.456077658,-28.30391377,G
20.9,6.5056705,24.69608624,G
56.9,15.98912208,60.69608623,G
9.83,3.58950914,13.62608623,G
15.2,5.004124,18.99608624,G
-32.7,-7.614135184,-28.90391377,G
-6.61,-0.741267082,-2.813913765,G
43.4,12.43282774,47.19608623,G
40.7,11.72156887,44.49608624,G
5.59,2.472569287,9.386086235,G
-9.6,-1.528920421,-5.803913765,G
34.8,10.16733653,38.59608623,G
26.7,8.033559921,30.49608624,G
-18.5,-3.873440395,-14.70391377,G
-19.2,-4.057840842,-15.40391376,G
29,8.639447105,32.79608624,G
-6.53,-0.720192745,-2.733913765,G
-45.7,-11.03871492,-41.90391377,G
5.57,2.467300703,9.366086235,G
18.7,5.926126237,22.49608624,G
-8.92,-1.349788558,-5.123913765,G
-4.11,-0.082694055,-0.313913765,G
-29.7,-6.823847553,-25.90391377,G
1.66,1.437292489,5.456086235,G
-11.8,-2.108464684,-8.003913765,G
-28.4,-6.481389579,-24.60391376,G
-8.25,-1.173290987,-4.453913765,G
-12.1,-2.187493447,-8.303913765,G
37.6,10.90493832,41.39608624,G
5.15,2.356660434,8.946086235,G
38.9,11.24739629,42.69608623,G
4.75,2.25128875,8.546086235,G
-23.7,-5.24327229,-19.90391377,G
22.8,7.006186,26.59608624,G
-19.4,-4.110526684,-15.60391376,G
-27.7,-6.296989132,-23.90391377,G
0.0596,1.015700381,3.855686235,G
-18.5,-3.873440395,-14.70391377,G
-11.5,-2.029435921,-7.703913765,G
16.1,5.24121029,19.89608624,G
-30.1,-6.929219237,-26.30391377,G
-37.5,-8.878595395,-33.70391377,G
9.58,3.523651837,13.37608623,G
12.6,4.319208053,16.39608624,G
33.6,9.851221474,37.39608624,G
-15.7,-3.135838605,-11.90391376,G
14.1,4.714351869,17.89608624,G
-23.6,-5.216929369,-19.80391377,G
12.7,4.345550974,16.49608624,G
-6.8,-0.791318632,-3.003913765,G
5.36,2.411980568,9.156086235,G
30.5,9.034590921,34.29608624,G
-22.9,-5.032528921,-19.10391376,G
21,6.532013421,24.79608624,G
9.11,3.399840108,12.90608624,G
-27.6,-6.270646211,-23.80391377,G
-2.48,0.346695558,1.316086235,G
-11.8,-2.108464684,-8.003913765,G
-5.72,-0.506815084,-1.923913765,G
5.29,2.393540524,9.086086235,G
-59.5,-14.67403803,-55.70391377,G
-18.8,-3.952469158,-15.00391377,G
25.5,7.717444869,29.29608624,G
-7.16,-0.886153147,-3.363913765,G
7.87,3.073187887,11.66608624,G
-32.2,-7.482420579,-28.40391377,G
6.51,2.714924161,10.30608623,G
15,4.951438158,18.79608624,G
-22.5,-4.927157237,-18.70391377,G
-2.73,0.280838255,1.066086235,G
-26.6,-6.007217,-22.80391377,G
-29.8,-6.850190474,-26.00391377,G
-0.372,0.902004334,3.424086235,G
22.6,6.953500158,26.39608624,G
32.6,9.587792263,36.39608624,G
14.5,4.819723553,18.29608624,G
-11.8,-2.108464684,-8.003913765,G
72.2,20.019589,75.99608624,G
-5.56,-0.464666411,-1.763913765,G
-24.5,-5.454015658,-20.70391377,G
14.4,4.793380632,18.19608624,G
-39.5,-9.405453816,-35.70391377,G
3.59,1.945710866,7.386086235,G
79.8,22.021651,83.59608624,G
-48.9,-11.8816884,-45.10391377,G
-15.6,-3.109495684,-11.80391377,G
-6.93,-0.825564429,-3.133913765,G
-32.3,-7.5087635,-28.50391376,G
-1.29,0.660176318,2.506086235,G
-36.6,-8.641509105,-32.80391377,G
-10.2,-1.686977947,-6.403913765,G
6.76,2.780781463,10.55608623,G
-2.91,0.233420997,0.886086235,G
6.62,2.743901374,10.41608624,G
21.7,6.716413869,25.49608624,G
-14,-2.688008947,-10.20391377,G
-11.7,-2.082121763,-7.903913765,G
3.11,1.819264845,6.906086235,G
32.2,9.482420579,35.99608624,G
-4.19,-0.103768392,-0.393913765,G
14.8,4.898752316,18.59608624,G
5.88,2.548963758,9.676086235,G
-37.5,-8.878595395,-33.70391377,G
4.06,2.069522595,7.856086235,G
47,13.3811729,50.79608624,G
-10.2,-1.686977947,-6.403913765,G
-19.8,-4.215898369,-16.00391377,G
-1.26,0.668079195,2.536086235,G
12.2,4.213836368,15.99608624,G
52.9,14.93540524,56.69608623,G
-20.6,-4.426641737,-16.80391377,G
-26.1,-5.875502395,-22.30391377,G
-1.01,0.733936497,2.786086235,G
19.3,6.084183763,23.09608624,G
8.62,3.270759795,12.41608623,G
9.95,3.621120645,13.74608624,G
-38.6,-9.168367527,-34.80391377,G
-12.6,-2.319208053,-8.803913765,G
8.29,3.183828155,12.08608624,G
-38.9,-9.24739629,-35.10391377,G
-5.05,-0.330317513,-1.253913765,G
-10.3,-1.713320868,-6.503913765,G
-14.4,-2.793380632,-10.60391377,G
-22,-4.795442632,-18.20391377,G
-22.4,-4.900814316,-18.60391376,G
14.4,4.793380632,18.19608624,G
-10.1,-1.660635026,-6.303913765,G
-24,-5.322301053,-20.20391377,G
17.5,5.610011184,21.29608624,G
-1.12,0.704959284,2.676086235,G
-19.7,-4.189555447,-15.90391376,G
-12,-2.161150526,-8.203913765,G
0.0941,1.024788689,3.890186235,G
33.5,9.824878553,37.29608624,G
-66,-16.3863279,-62.20391377,G
-32.4,-7.535106421,-28.60391376,G
-38.4,-9.115681684,-34.60391377,G
12.3,4.24017929,16.09608624,G
16.4,5.320239053,20.19608624,G
59.4,16.64769511,63.19608623,G
-0.542,0.857221368,3.254086235,G
19.6,6.163212526,23.39608624,G
-71.1,-17.72981687,-67.30391376,G
24.8,7.533044421,28.59608624,G
13.7,4.608980184,17.49608624,G
36.5,10.61516618,40.29608624,G
-15,-2.951438158,-11.20391377,G
9.54,3.513114668,13.33608624,G
11.6,4.055778842,15.39608623,G
14.1,4.714351869,17.89608624,G
-61.2,-15.12186768,-57.40391377,G
24.6,7.480358579,28.39608624,G
65.4,18.22827037,69.19608624,G
-18.9,-3.978812079,-15.10391376,G
37.1,10.77322371,40.89608624,G
21.3,6.611042184,25.09608624,G
-13.8,-2.635323105,-10.00391377,G
13.6,4.582637263,17.39608624,G
-36.6,-8.641509105,-32.80391377,G
-37.7,-8.931281237,-33.90391377,G
11.9,4.134807605,15.69608624,G
-35.6,-8.378079895,-31.80391377,G
2.32,1.611155768,6.116086235,G
-15.6,-3.109495684,-11.80391377,G
-24.8,-5.533044421,-21.00391377,G
9.49,3.499943208,13.28608623,G
-1.94,0.488947332,1.856086235,G
-0.489,0.871183116,3.307086235,G
-38.2,-9.062995842,-34.40391377,G
-54.6,-13.3832349,-50.80391377,G
5.44,2.433054905,9.236086235,G
4,2.053716842,7.796086235,G
0.459,1.120914008,4.255086235,G
21.2,6.584699263,24.99608624,G
-3.65,0.038483382,0.146086235,G
-5.63,-0.483106455,-1.833913765,G
-15.8,-3.162181526,-12.00391377,G
-27.8,-6.323332053,-24.00391377,G
-25,-5.585730263,-21.20391377,G
1.85,1.487344039,5.646086235,G
-8.96,-1.360325726,-5.163913765,G
-13.1,-2.450922658,-9.303913765,G
-10.9,-1.871378395,-7.103913765,G
38.8,11.22105337,42.59608623,G
-1.51,0.602221892,2.286086235,G
-13.2,-2.477265579,-9.403913765,G
11.9,4.134807605,15.69608624,G
6.54,2.722827037,10.33608624,G
13.9,4.661666026,17.69608624,G
-16.2,-3.267553211,-12.40391376,G
7.43,2.957279034,11.22608624,G
16,5.214867369,19.79608624,G
-16.3,-3.293896132,-12.50391377,G
6.82,2.796587216,10.61608624,G
-62.7,-15.5170115,-58.90391377,G
13.5,4.556294342,17.29608624,G
-3.08,0.188638032,0.716086235,G
-8.28,-1.181193863,-4.483913765,G
3.78,1.995762416,7.576086235,G
-9.99,-1.631657813,-6.193913765,G
2.3,1.605887184,6.096086235,G
-4.36,-0.148551358,-0.563913765,G
8.28,3.181193863,12.07608623,G
-5.05,-0.330317513,-1.253913765,G
19.5,6.136869605,23.29608624,G
-16.5,-3.346581974,-12.70391377,G
56.8,15.96277916,60.59608623,G
79.7,21.99530808,83.49608624,G
6.82,2.796587216,10.61608624,G
-14.5,-2.819723553,-10.70391377,G
10.8,3.845035474,14.59608624,G
-29,-6.639447105,-25.20391377,G
-8.43,-1.220708245,-4.633913765,G
34,9.956593158,37.79608624,G
29.7,8.823847553,33.49608624,G
-13,-2.424579737,-9.203913765,G
13,4.424579737,16.79608624,G
29,8.639447105,32.79608624,G
-24.6,-5.480358579,-20.80391377,G
6.63,2.746535666,10.42608624,G
-13.2,-2.477265579,-9.403913765,G
-1.16,0.694422116,2.636086235,G
-8.99,-1.368228603,-5.193913765,G
-13.8,-2.635323105,-10.00391377,G
30.2,8.955562158,33.99608624,G
76.7,21.20502045,80.49608624,G
-23.6,-5.216929369,-19.80391377,G
16.3,5.293896132,20.09608624,G
-8.69,-1.28919984,-4.893913765,G
-16.5,-3.346581974,-12.70391377,G
-38,-9.01031,-34.20391377,G
25.5,7.717444869,29.29608624,G
1.34,1.352995142,5.136086235,G
-20.5,-4.400298816,-16.70391377,G
19.4,6.110526684,23.19608624,G
-19.7,-4.189555447,-15.90391376,G
6.64,2.749169958,10.43608624,G
-2.43,0.359867018,1.366086235,G
37.7,10.93128124,41.49608624,G
9.91,3.610583476,13.70608624,G
-15,-2.951438158,-11.20391377,G
-0.00807,0.997874126,3.788016235,G
-20.3,-4.347612974,-16.50391377,G
11.9,4.134807605,15.69608624,G
20.7,6.452984658,24.49608624,G
26.3,7.928188237,30.09608624,G
3.3,1.869316395,7.096086235,G
-38.4,-9.115681684,-34.60391377,G
-28.6,-6.534075421,-24.80391377,G
-28.9,-6.613104184,-25.10391376,G
18.9,5.978812079,22.69608624,G
-29.2,-6.692132948,-25.40391377,G
-67.8,-16.86050047,-64.00391377,G
-3.64,0.041117674,0.156086235,G
54.3,15.30420613,58.09608623,G
-17.1,-3.5046395,-13.30391377,G
-14,-2.688008947,-10.20391377,G
-20,-4.268584211,-16.20391377,G
-14.9,-2.925095237,-11.10391377,G
-0.803,0.788466344,2.993086235,G
74.3,20.57279034,78.09608624,G
35.2,10.27270821,38.99608624,G
-14.7,-2.872409395,-10.90391376,G
9.26,3.43935449,13.05608623,G
-2.39,0.370404187,1.406086235,G
-11.8,-2.108464684,-8.003913765,G
-28.9,-6.613104184,-25.10391376,G
-7.44,-0.959913326,-3.643913765,G
-28.1,-6.402360816,-24.30391377,G
-6.58,-0.733364205,-2.783913765,G
-57,-14.015465,-53.20391377,G
-15.1,-2.977781079,-11.30391377,G
-13.1,-2.450922658,-9.303913765,G
-5.2,-0.369831895,-1.403913765,G
-50.2,-12.22414637,-46.40391377,G
-28.1,-6.402360816,-24.30391377,G
-17,-3.478296579,-13.20391377,G
0.155,1.040831528,3.951086235,G
24.2,7.374986895,27.99608624,G
4.62,2.217042953,8.416086235,G
-10.8,-1.845035474,-7.003913765,G
-32.9,-7.666821027,-29.10391376,G
-12.9,-2.398236816,-9.103913765,G
13.6,4.582637263,17.39608624,G
-0.198,0.947841016,3.598086235,G
5.82,2.533158005,9.616086235,G
2.48,1.653304442,6.276086235,G
-10.7,-1.818692553,-6.903913765,G
10.5,3.766006711,14.29608624,G
-41,-9.800597632,-37.20391377,G
-8.15,-1.146948066,-4.353913765,G
35,10.22002237,38.79608624,G
-5.91,-0.556866634,-2.113913765,G
-20.4,-4.373955895,-16.60391376,G
-73.2,-18.28301821,-69.40391377,G
-55.4,-13.59397826,-51.60391377,G
-30,-6.902876316,-26.20391377,G
-5.99,-0.577940971,-2.193913765,G
4.1,2.080059763,7.896086235,G
28.8,8.586761263,32.59608624,G
14.8,4.898752316,18.59608624,G
-20,-4.268584211,-16.20391377,G
-20.7,-4.452984658,-16.90391377,G
-16.8,-3.425610737,-13.00391377,G
12.7,4.345550974,16.49608624,G
11.4,4.003093,15.19608624,G
-27.6,-6.270646211,-23.80391377,G
20.5,6.400298816,24.29608624,G
-33.6,-7.851221474,-29.80391377,G
4.84,2.274997379,8.636086235,G
-16.3,-3.293896132,-12.50391377,G
1,1.263429211,4.796086235,G
-13.8,-2.635323105,-10.00391377,G
-3.53,0.070094887,0.266086235,G
-56.3,-13.83106455,-52.50391377,G
-2.96,0.220249537,0.836086235,G
30.6,9.060933842,34.39608624,G
-22.1,-4.821785553,-18.30391377,G
-0.502,0.867758536,3.294086235,G
4.51,2.18806574,8.306086235,G
-16.5,-3.346581974,-12.70391377,G
9.86,3.597412016,13.65608624,G
4.47,2.177528571,8.266086235,G
-13,-2.424579737,-9.203913765,G
7.76,3.044210674,11.55608623,G
12.8,4.371893895,16.59608624,G
-30.7,-7.087276763,-26.90391377,G
54.4,15.33054905,58.19608623,G
-24,-5.322301053,-20.20391377,G
36.7,10.66785203,40.49608624,G
8.19,3.157485234,11.98608623,G
21.7,6.716413869,25.49608624,G
-45.5,-10.98602908,-41.70391377,G
-4.58,-0.206505784,-0.783913765,G
-31.9,-7.403391816,-28.10391376,G
-8.63,-1.273394087,-4.833913765,G
-22,-4.795442632,-18.20391377,G
23.8,7.269615211,27.59608624,G
10.3,3.713320868,14.09608624,G
-39.3,-9.352767974,-35.50391377,G
2.08,1.547932758,5.876086235,G
29.4,8.74481879,33.19608623,G
-39.1,-9.300082132,-35.30391377,G
-36.4,-8.588823263,-32.60391377,G
-3.13,0.175466571,0.666086235,G
-41.2,-9.853283474,-37.40391377,G
-36.1,-8.5097945,-32.30391377,G
-1.51,0.602221892,2.286086235,G
-24.8,-5.533044421,-21.00391377,G
-16.9,-3.451953658,-13.10391376,G
13.2,4.477265579,16.99608624,G
-39.9,-9.5108255,-36.10391377,G
-1.33,0.64963915,2.466086235,G
12.6,4.319208053,16.39608624,G
23.2,7.111557684,26.99608624,G
-26.8,-6.059902842,-23.00391377,G
21.4,6.637385105,25.19608624,G
21.3,6.611042184,25.09608624,G
13.3,4.5036085,17.09608624,G
-20.6,-4.426641737,-16.80391377,G
3.4,1.895659316,7.196086235,G
1.98,1.521589837,5.776086235,G
55.8,15.69934995,59.59608623,G
-21,-4.532013421,-17.20391377,G
46.4,13.22311537,50.19608623,G
-22.8,-5.006186,-19.00391377,G
-2.68,0.294009716,1.116086235,G
-16.7,-3.399267816,-12.90391376,G
-18.4,-3.847097474,-14.60391376,G
54.2,15.27786321,57.99608624,G
6.65,2.75180425,10.44608624,G
-4.92,-0.296071716,-1.123913765,G
19.9,6.24224129,23.69608624,G
16.9,5.451953658,20.69608624,G
-46,-11.11774368,-42.20391377,G
-66.8,-16.59707126,-63.00391377,G
28.9,8.613104184,32.69608623,G
14.5,4.819723553,18.29608624,G
6.77,2.783415755,10.56608624,G
-18.8,-3.952469158,-15.00391377,G
-4.63,-0.219677245,-0.833913765,G
-19.6,-4.163212526,-15.80391377,G
-38,-9.01031,-34.20391377,G
55.2,15.54129242,58.99608624,G
-42.4,-10.16939853,-38.60391377,G
-0.857,0.774241167,2.939086235,G
-29.7,-6.823847553,-25.90391377,G
3.58,1.943076574,7.376086235,G
-8.67,-1.283931255,-4.873913765,G
-10.4,-1.73966379,-6.603913765,G
-16.8,-3.425610737,-13.00391377,G
30.9,9.139962605,34.69608623,G
-8.36,-1.2022682,-4.563913765,G
-70,-17.44004474,-66.20391377,G
4.04,2.064254011,7.836086235,G
-8.53,-1.247051166,-4.733913765,G
29.7,8.823847553,33.49608624,G
-14.6,-2.846066474,-10.80391377,G
-8.77,-1.310274176,-4.973913765,G
-24.5,-5.454015658,-20.70391377,G
18.6,5.899783316,22.39608624,G
56.2,15.80472163,59.99608624,G
-14.2,-2.74069479,-10.40391376,G
65.5,18.25461329,69.29608624,G
-26.6,-6.007217,-22.80391377,G
-30.3,-6.981905079,-26.50391377,G
35.5,10.35173697,39.29608624,G
8.8,3.318177053,12.59608624,G
2.13,1.561104218,5.926086235,G
15.1,4.977781079,18.89608624,G
3.64,1.958882326,7.436086235,G
14.1,4.714351869,17.89608624,G
-48.6,-11.80265963,-44.80391377,G
32,9.429734737,35.79608624,G
